	FDR	FC	NF1300	NF1347	NF1311	NF1341	WD1297	WD1349	WD1306	WD1340
TUT1	0.943793902022646	-1.09062443741713	1410.57755178183	1496.05877550434	1258.55707115976	1515.92237583421	1403.25730374952	1428.68223386199	1435.41498930496	987.807932612289
MIS18BP1	0.943793902022646	1.09348893370375	1459.84404715656	2302.48450951226	1741.89902613206	1164.30799544378	1255.31357542345	2798.09329466835	1418.81419914337	1958.39666825865
CHKA	0.943793902022646	-1.11220674848899	3910.20394868934	6121.88363247735	3391.56613332013	2132.90609991554	3290.09186874395	2812.91108793226	6148.93267585068	1993.98300865491
CNEP1R1	0.943793902022646	-1.08760401579152	1291.30077350616	1313.91779075428	1195.51246833728	1383.23770398877	1140.49157731963	1485.48377470698	972.806303468817	1217.39722549138
CLCN3	0.943793902022646	1.10058224699919	3825.93231186414	4554.91500794817	4474.99930775079	2839.45197749253	3984.54414573722	3216.6959543738	4359.36749643194	5884.9475497233
MRPL19	0.943793902022646	-1.09135620825081	1389.83376425563	1721.30182534793	3124.21031764704	1741.48631797147	1908.91571847594	1158.25750679563	2328.53749999817	1785.63072536713
NFS1	0.943793902022646	1.10889370178351	1462.43702059734	1864.51191259417	2315.13791475863	1915.63494976862	3444.65994311447	1411.39480838743	1873.67584957077	2059.98993035764
FAM173B	0.943793902022646	-1.11247433007379	671.580121160834	725.783160607126	1772.25383489843	1177.02360982897	1010.21277177876	484.047913287728	998.260848383246	1360.31656030861
AP3M1	0.943793902022646	1.09332619160855	4528.62811431428	3626.1350246425	5145.14008590079	2634.89644173081	4698.86946086384	3743.96243134794	3778.33984077649	4811.04363228135
CCDC36	0.943793902022646	-1.19708066137649	535.449015520125	468.561159242532	668.97328550514	385.891253950504	821.418909511912	179.048335272246	209.169956035957	1040.03949674228
ZHX1-C8ORF76	0.943793902022646	1.14620658162667	90.7540704271398	61.1771246488766	131.926668869251	105.594884677	86.1164985778617	108.663817268674	181.501972433317	79.7822792754841
CDKL3	0.943793902022646	-1.12778370184832	206.141388541646	172.408260374107	219.488617233798	234.96243972631	167.816766459423	135.829771585842	224.664026853436	220.405721163927
MYO7A	0.943793902022646	1.09570676192994	1688.0257099448	1883.97736134608	1787.43123928162	1250.55303214332	2117.58261887614	3233.98337984837	1310.35570342102	1143.35467853787
CCDC152	0.943793902022646	1.13054992702826	470.624679500739	653.482922385727	366.592690486237	541.795743368902	607.231720741333	1026.13218352577	564.426865493853	274.933178222711
CDK7	0.943793902022646	-1.08934675914294	1280.92887974306	859.260523477402	1402.15866647761	1358.35932801775	1000.27625271209	963.156562154153	1367.90510931452	1131.30124066172
PGK1	0.943793902022646	-1.09093197976994	23679.0334611612	17281.1473241111	24121.5655354654	22602.8338488716	23627.9382828823	12784.0511384384	20837.3118108201	25016.0493521058
PPP1R3F	0.943793902022646	1.12443876595997	375.981148912437	355.939634320736	455.322131495645	529.63298178307	597.295201674657	577.893937292491	333.122522575784	449.421040810821
SPTSSA	0.943793902022646	1.08362620173574	2541.11397195992	2088.3645732412	3044.82081779652	4328.83741895766	2860.61343352871	3090.74471163057	3198.41890446517	3415.14073157648
LRRC20	0.943793902022646	1.16313067229612	242.443016712502	436.582207721528	565.066440112545	636.333572058782	946.177426682404	259.311382118426	462.608685836138	677.288413993318
TUBGCP5	0.943793902022646	1.08896553147512	954.214226205356	1639.26886275058	1764.08138638441	1147.7224114631	1243.16894100862	1502.77120018154	1541.66004633909	1546.28388754068
RPS29	0.943793902022646	1.10169818957453	26384.8012466103	25061.7652680909	18728.9170088542	38324.8617569582	23269.1195388079	38420.0683011081	25701.3433281642	30435.5046105167
ZNF766	0.943793902022646	1.09292666844175	710.474722772467	1483.54527273526	695.825616336934	960.858165280767	832.459486252663	1278.03466901224	895.335949381425	1056.11074724382
TBC1D10C	0.943793902022646	1.25757842294124	1544.11568398176	696.584987479253	678.313226664025	1188.63351861545	885.454254608271	12337.0477083104	600.948603849337	766.828238216164
UNC13B	0.943793902022646	1.11096948373287	3566.63496778659	4162.82525451674	5380.97360016264	3727.3335732583	6738.06398488064	2304.16685253801	4911.62044914062	5872.89411184715
CES1	0.943793902022646	-1.20886767527044	4952.57927188106	2917.03653439416	99496.0581803123	21060.3745386683	10310.7946181878	1048.35887342164	24867.9836620527	51987.6255063092
EFNB2	0.943793902022646	1.07693603666596	5182.05742138968	2754.36099839601	6855.51681062161	3732.30924845251	4819.21174733803	2940.09714678082	7412.80616681927	4676.15992271489
WDR61	0.943793902022646	1.08175371280231	2760.22022770544	3165.91620057936	4275.35806547962	4658.33768737385	4061.82818292248	3045.05651573351	3753.99201520617	5141.07824079504
GSDMA	0.943793902022646	1.14463410685828	152.98543300575	182.140984750064	126.089205644948	260.393668496687	119.238228800116	406.2544986522	126.166005228038	260.009874185571
TMEM189	0.943793902022646	1.09725757782583	1816.37789526318	1142.89991957674	2268.4382089642	2684.10034087349	3103.50612182525	1286.67838174952	2677.15409339143	1705.84844609165
HDHD1	0.943793902022646	1.1133587299611	639.167953151142	914.876091340017	893.131873318381	628.593632867798	1199.00663404561	670.50514519193	750.355715303592	838.57489224088
PARVG	0.943793902022646	1.20945373356892	3788.33419697289	1818.62906910751	2090.97932694539	2214.72831422023	1608.61203112749	15084.5135426604	2225.61260099635	1778.74304658076
ARFGAP2	0.943793902022646	-1.08765870976463	5878.27079023789	8111.53057276241	5749.90127593859	8558.71418683059	7885.17990824472	7159.46377867921	5546.87735265724	5354.5962831726
HPX	0.943793902022646	1.17877630994773	136.13110564071	90.3752977767495	65.3795881121952	174.148631797147	128.070690192717	245.728404959841	108.458495722348	79.2083060432864
ACBD4	0.943793902022646	-1.09238243874202	1304.26564071004	1358.41024504437	2710.91792136638	2365.10427564507	1482.74945628293	1696.6373287177	1606.95648764132	1970.4501061348
EDEM1	0.943793902022646	1.09395078663619	3163.42759774602	3708.16798723986	3084.51556772178	2875.94026225003	2856.19720283241	7301.46763079167	2721.42286715566	2663.23579739745
FHL3	0.943793902022646	1.11948636829277	846.605828413176	653.482922385727	686.48567517805	1173.70649303284	988.131618297259	1100.22114984532	1013.75491920072	621.613010470139
FZD4	0.943793902022646	1.20027413058834	46550.3556955208	37439.0098959159	67814.9777693746	24691.5117248387	78176.1157859133	8189.30041052094	92834.9387416095	79975.7082547349
C9orf123	0.943793902022646	1.08505610033832	2382.94259207262	3035.21961610222	3263.14194238546	3341.4423193078	3698.59320815176	2357.26394506702	3431.93668607145	3655.06154263513
PSENEN	0.943793902022646	-1.0944043128127	1903.24250552916	1703.22676579259	2194.88617233798	2757.62976318784	2458.73644016536	1323.7228649093	2628.45844225078	1594.49763904529
FAHD2A	0.943793902022646	1.09948462067323	2124.94173471546	2673.71842499522	1851.64333474896	2642.63638092179	3011.86933487701	1487.95340691763	2599.68373930404	3406.53113309351
FAM3A	0.943793902022646	-1.08921611050931	2506.10883050945	3286.88006068055	2921.06659744129	5021.56197655075	3252.5539078254	2957.38457225538	3039.05131891396	2928.41143067281
LYRM4	0.943793902022646	1.0805206784348	1923.98629305537	1803.33478794529	2052.45206966499	2599.51386257202	2540.43670804692	1583.03424702772	2460.23710194673	2549.58909742231
NMI	0.943793902022646	-1.08340829745581	1798.22708117776	1216.5905469947	1647.33212189835	1776.86889713026	1364.61528515689	1303.96580722408	1550.51380109194	1684.61143650033
POLB	0.943793902022646	1.09476076245206	1223.883464046	873.164415443057	819.579836692161	1143.85244186761	938.449022963878	987.852884260669	1024.82211264178	1508.97562744783
XAB2	0.943793902022646	-1.08576399864638	3580.89632171086	4153.09253014078	2668.8881861514	5129.36827242518	4153.46496987072	4047.72719325809	2807.74697599589	3090.84585538476
JAK3	0.943793902022646	1.2302822973953	3704.0625601477	1401.5123101379	1330.94161514112	1280.95993610791	1542.36857068298	14252.2474876708	1713.20154467546	824.225561435936
UNC13D	0.943793902022646	-1.14456310478252	4466.39675173567	2299.70373111913	1391.65123267387	2599.51386257202	1851.50471942403	6651.95435939028	1128.85373098771	1703.55255316286
FAM185A	0.943793902022646	-1.11588389667437	311.156812893051	412.945591379917	442.479712402178	333.370238011682	333.425417570695	318.582555174066	349.723312737368	328.886662049298
RRP7A	0.943793902022646	-1.08187192447041	3573.11740138853	3138.10841664806	2319.80788533807	3748.34197963384	3052.71946881779	3193.23444837261	2805.53353730768	2604.11655448109
PGM2	0.943793902022646	-1.09151886080527	2084.75064638344	1300.01389878863	1383.47878415985	1627.59864130413	1423.13034188287	1696.6373287177	1054.70353493263	1689.77719559011
TAOK2	0.943813058825757	1.08453366728594	7445.72323518663	9141.80896741735	8091.89152152901	8874.94598806223	11572.7325396557	9127.76065056858	8167.58875949928	7864.00725434106
FAM110A	0.943813058825757	-1.15586874117239	247.628963594053	383.747418252044	317.557999402091	866.873189390244	320.176725481794	756.942272564738	158.2608662071	386.857958501268
EPRS	0.943858528994608	1.08441048042866	5288.36933246148	7376.01468777932	6037.10446657431	5230.54033470733	7141.04503591807	5693.73706165744	5894.3872267064	7094.88312319611
NOP10	0.943858528994608	-1.07803447835244	4551.96487528126	2997.67910779495	3567.85752269408	5176.91361316979	3737.23522674438	3012.95129699504	3970.90900665087	4176.22923747067
HEXIM2	0.943880864099688	1.15121674524415	73.8997430620996	161.285146801584	142.434102672997	129.920407848665	176.649227852024	117.307530005954	142.766795389622	134.883709566466
ZSCAN21	0.943880864099688	-1.11217725777605	435.619538050271	583.963462557458	463.49458000967	352.167233189786	400.77293568928	392.671521493616	461.501966492033	372.508627696325
BANF1	0.943880864099688	-1.09015337180004	4146.1645317999	4812.13700931277	4643.11824861072	6823.30924965204	5991.72099720584	3951.41153704268	4477.78646625123	4234.77450715483
GABBR1	0.943880864099688	-1.09175639213902	9737.9117568321	6348.51707151751	6757.44742845332	5663.97692940245	7576.04375950368	10125.4920636719	4961.42281962538	4429.35143286986
MCCC2	0.944124819014375	-1.10199531793435	5284.47987230032	6461.1385964393	5442.85071034025	3029.633340471	4400.77388886355	3389.57020911942	5037.78645436867	5106.63984686318
PPFIBP1	0.944124819014375	1.09452303050342	5559.33505702251	4338.01429328397	4664.13311621821	2925.69701419207	5324.87016206445	3332.76866827443	4695.81017704004	5731.69669672651
RANBP2	0.944197592473321	-1.08617168878333	9124.67353808872	6472.26171001183	6284.61290728476	5879.5895211513	5505.93562061277	7894.17936134808	5899.92082342692	6088.13407392129
DUS4L	0.944230813475148	-1.11107800335393	363.016281708559	418.507148166178	476.336999103137	363.777141976263	337.841648266996	371.679647703077	397.312244533908	346.10585901523
UBE2W	0.944230813475148	-1.08735030764611	3846.67609939034	4018.22477807394	2264.93573102962	2201.45984703568	2496.27440108391	3029.00390636428	2854.22918844833	2553.03293681549
WDR31	0.944230813475148	-1.19775756242721	124.46272515722	175.189038767237	168.11894085993	51.9681631394662	72.8678064889599	64.2104374769435	129.486163260354	170.470049962725
RPL18	0.944302152350763	1.10235769855715	35521.1431651825	32289.0083118377	24498.6656597554	52413.7624957471	36427.2788984355	44394.1086186745	35752.5684113312	37471.8424640287
POU2F1	0.944302152350763	1.08651336891951	1748.96058580302	2035.52978377171	1659.00704834695	1425.25451673983	1284.0190749494	2731.41322498075	1922.37150071142	1731.10326830835
DUSP16	0.944303963968927	1.12087611494401	2336.26907013866	1828.36179348347	1494.3905854216	794.449472674605	1467.29264884587	1349.65400312114	2122.68770199453	1933.14184604195
TMEM165	0.944303963968927	-1.09374438847637	12971.3496374791	6348.51707151751	9142.63490190358	7643.74280389638	6721.50311976952	6880.39533887556	9550.98793963127	8988.42081621642
FAM69B	0.944303963968927	1.17986047356294	274.855184722195	533.909451481104	1496.72557071133	2100.28778475353	1278.49878657902	802.630468461794	1071.30432509421	898.842081621641
FBXW11	0.944303963968927	1.08005822660178	3882.9777275612	4076.62112432968	3851.55823539521	3134.67537234865	3952.52647318904	3695.80460324023	3882.37145912242	4591.21188434962
PTPLA	0.944303963968927	1.16133264350197	853.088262015114	426.849483345571	434.307263888154	378.704167558875	654.706200726564	200.040209062786	703.873502851158	1186.9766441849
MAP3K12	0.944303963968927	1.10675158234589	1243.33076485182	2697.35504133683	1674.18445273014	2068.77517519024	2371.51588391342	4013.15234230897	1445.37546340191	1264.46303053159
ZFP30	0.944303963968927	1.11064392236742	375.981148912437	704.927322658646	309.385550888067	357.142908383991	539.884202622748	651.982903612042	371.85769961948	341.514073157648
SMAD3	0.944303963968927	-1.08472983261513	10877.5235840529	7378.79546617246	6305.62777489225	6881.35879358442	6836.32511787333	9021.56646551056	6226.40302993808	6533.53730210673
MZT2A	0.944303963968927	-1.08464127119387	1999.18252283785	2003.55083225071	1431.34598259913	2488.39044990146	2353.85096112822	1725.0380991402	1517.31222076877	1673.13197185637
L3MBTL4	0.944303963968927	1.11932183054353	322.82519337654	437.972596918094	338.572867009582	510.835986604965	377.587724533701	295.121049172875	442.687737642237	767.976184680559
ARMC2	0.944303963968927	1.11521181786916	422.654670846394	344.816520748213	434.307263888154	398.054015536336	353.298455704048	551.962799080649	502.45058222394	398.911396377421
RPS3	0.944303963968927	1.10523838082313	45095.6975952458	52129.8621468257	32347.7187111534	75142.0939300724	43867.5235640279	77088.3346393868	46674.7816183094	53852.4645377196
C16orf91	0.944303963968927	-1.1102123413606	605.459298421061	618.723192471592	630.446028224739	1027.75335400285	755.175449067403	516.1531320262	710.513818915792	575.695151894321
ICOSLG	0.944303963968927	-1.137083689522	1325.00942823624	1393.16997495851	1232.87223297282	1805.61724269677	1402.15324607544	3094.44915994655	846.640298240779	677.288413993318
GLB1L2	0.944303963968927	-1.18905879339666	42.7840617727945	145.990865639365	53.7046616635889	97.30209268666	28.7054995259539	137.064587691168	136.126479324988	30.9945545386773
VBP1	0.944303963968927	-1.07607241575966	3202.32219935765	2467.94082390355	3069.33816333859	2817.89071831765	3297.82027246248	2054.73399926219	3257.07502970277	2309.66828636366
NANOS1	0.944303963968927	1.12494289086604	1407.98457834106	953.806988843848	2417.87726750636	1605.48452932989	1561.13755114226	685.32293845584	1715.41498336367	4783.49291713586
ELAVL1	0.944303963968927	1.07481919521183	4787.92545839182	4023.7863348602	3951.96260285323	4175.14434073669	5301.68495090887	4044.02274494211	4679.20938687845	4229.03477483286
ZNF446	0.944303963968927	-1.12708751175159	469.328192780352	845.356631511748	563.898947467683	1122.29118269273	843.500062993415	643.339190874761	557.786549429219	518.871801906746
KBTBD4	0.944329759067361	-1.11383195841595	302.081405850337	517.22478112232	491.514403486325	469.924879452619	378.691782207776	380.323360440358	377.391296340008	432.775817077087
SCARB2	0.944341485855365	1.10488810182935	13544.3967678904	15815.6771109312	20314.3720205749	14900.4886482435	19406.0217372189	9926.68667071439	20227.5094522179	24593.6050532082
FN1	0.944536548249761	-1.14393484419658	60965.9915395118	125115.562242132	78322.4115731201	55602.0645896333	73575.507458042	37564.3407401173	71803.951045571	91282.4069557979
IQGAP1	0.944536548249761	-1.09339695816986	21150.8843564051	15377.7045140131	20010.8239329112	15204.5576878893	12866.6881336718	17970.2787808069	18764.4264793103	15891.0229066263
GNAQ	0.944536548249761	-1.08491884557648	8261.21338231051	8153.24224865936	7456.77552272483	6186.97567759325	5483.85446713128	7691.66952007464	6417.86547646834	8292.76525879277
